Event.Date,Location,Country,Aircraft.Category,Make,Model,Injury.Severity,Aircraft.damage,Number.of.Engines,Engine.Type,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,severe_injuries,total_injuries,estimated_passengers,fatal_injury_rate,serious_injury_rate
2007-09-30,"MAPLE LAKE, MN",United States,Airplane,Aerotechnik,Sportstar-Evektor,Non-Fatal,Substantial,1.0,Reciprocating,,,2.0,,,,,
2007-10-01,"HALIFAX, VA",United States,Airplane,Vans Aircraft,RV6,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-02,"LAKE POWELL, UT",United States,Helicopter,Robinson,R44 II,Non-Fatal,Substantial,1.0,Reciprocating,,,2.0,,,,,
2007-10-03,"SALT LAKE CITY, UT",United States,Airplane,Piper,PA 28-151,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-03,"FAIRVIEW, TN",United States,Airplane,Piper,PA-28-180,Non-Fatal,Substantial,1.0,Reciprocating,,,1.0,,,,,
2007-10-03,"GRAND FORKS, ND",United States,Airplane,Piper,PA28-161,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-03,"Chesapeake, VA",United States,Airplane,Lambert John G,Varieze,Fatal(1),Destroyed,1.0,Reciprocating,1.0,,,,,,,
2007-10-04,"WADESBORO, NC",United States,Airplane,Cessna,170A,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-04,"DENTON, TX",United States,Airplane,Indus,T211 Thorpedo,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.3333333333333333
2007-10-04,"CALHAN, CO",United States,Airplane,Cessna,172N,Non-Fatal,Substantial,1.0,Reciprocating,,,1.0,,,,,
2007-10-04,"MIDDLEFIELD, OH",United States,Airplane,Cessna,182,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-04,"HOT SPRINGS, AR",United States,Airplane,Piper,PA-18-150,Non-Fatal,Substantial,1.0,Reciprocating,,,1.0,,,,,
2007-10-04,"COKATO, NC",United States,Airplane,Progressive Aerodyne,Searey,Non-Fatal,Substantial,1.0,Reciprocating,,1.0,,,,,,
2007-10-04,"Pagosa Springs, CO",United States,Airplane,Raytheon Aircraft Company,C90A,Fatal(3),Destroyed,2.0,Turbo Prop,3.0,,,,,,,
2007-10-05,"HARTFORD, CT",United States,Airplane,Cirrus Design,SR22,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-05,"NEWTON, GA",United States,Airplane,Bellanca,7GCBC,Fatal(1),Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2007-10-05,"OAK HILLS, CA",United States,Airplane,Piper,PA-28-140,Fatal(1),Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2007-10-05,"CLARKSVILLE, AR",United States,Airplane,Cessna,150H,Non-Fatal,Substantial,1.0,Reciprocating,,,1.0,,,,,
2007-10-05,"DAYTON, OH",United States,Airplane,Dusenberry,1905 Wright Flyer,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-06,"TOUGHKENAMON, PA",United States,Airplane,Bellanca,7GCAA,Fatal(1),Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2007-10-06,"LAUREL, MS",United States,Airplane,Cub Crafters,CC11-100,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-06,"OXFORD, MS",United States,Airplane,Cessna,172N,Non-Fatal,Substantial,1.0,Reciprocating,,,2.0,,,,,
2007-10-06,"ELYRA, OH",United States,Airplane,Beech,N35,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-06,"Galveston, TX",United States,Helicopter,Bell Helicopter Textron,206L-1,Incident,Minor,1.0,Turbo Shaft,,,,,,,,
2007-10-07,"ROXBORO, NC",United States,Airplane,Cessna,170A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007-10-07,"LEXINGTON, SC",United States,Airplane,Beech,G35,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-07,"TROUTDALE, OR",United States,Airplane,Cessna,182P,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-07,"ARROYO GRANDE, CA",United States,Airplane,Aviat,A-1,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-07,"INDIANOLA, MS",United States,Airplane,Stinson,108-2,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-07,"COLUMBUS, OH",United States,Airplane,Cessna,210C,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-07,"FESTUS, MO",United States,Airplane,Cessna,Turbo Centurion T210,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-07,"KING SALMON, AK",United States,Airplane,De Havilland,DHC-2,Non-Fatal,Substantial,1.0,Reciprocating,,,1.0,,,,,
2007-10-07,"GIRDWOOD, AK",United States,Airplane,Rittal,Glastar,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-07,"St.Croix, VI",United States,Airplane,Beech,D55,Fatal(1),Destroyed,2.0,Reciprocating,1.0,,,,,,,
2007-10-07,"Naches, WA",United States,Airplane,Cessna,208B,Fatal(10),Destroyed,1.0,Turbo Prop,10.0,,,,,,,
2007-10-07,"Castroville, TX",United States,Airplane,Cessna,150L,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2007-10-08,"PALMYRA, PA",United States,Airplane,Cessna,150M,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-08,"ANTIGO, WI",United States,Airplane,Krueger,Quickie,Non-Fatal,Substantial,1.0,Reciprocating,,1.0,,,,,,
2007-10-09,"COLUMBUS, OH",United States,Helicopter,Eurocopter,AS 350 B2 Ecureuil,Non-Fatal,Substantial,1.0,Turbo Shaft,,,,,,,,
2007-10-09,"Chicago, IL",United States,Airplane,Airbus Industrie,A320-232,Incident,Minor,2.0,Turbo Fan,,,2.0,,,,,
2007-10-10,"TOWNSEND, MT",United States,Airplane,Piper,PA-22/20,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-10,"FRANKLIN, KY",United States,Airplane,Slagle,Thorp T-18,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-10,"PRESCOTT, AZ",United States,Airplane,Cessna,172L,Non-Fatal,Substantial,1.0,Reciprocating,,,1.0,,,,,
2007-10-10,"TAFT, TX",United States,Airplane,Air Tractor,402B,Non-Fatal,Substantial,1.0,Turbo Prop,,,,,,,,
2007-10-11,"GLENDALE, AZ",United States,Airplane,Cessna,172R,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-11,"BAY ST LOUIS, MS",United States,Helicopter,Eurocopter,EC 130,Non-Fatal,Substantial,1.0,Turbo Shaft,,,,,,,,
2007-10-11,"COLUMBIA, LA",United States,Airplane,Air Tractor,AT-602,Non-Fatal,Substantial,1.0,Turbo Prop,,,,,,,,
2007-10-11,"NEW BRAUNFELS, TX",United States,Airplane,Cessna,172R,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-12,"MCALLEN, TX",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-13,"HILLSBORO, OR",United States,Airplane,Cessna,150M,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-13,"LONOKE, AR",United States,Airplane,Piper,PA-30,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-14,"BIGFORK, MT",United States,Airplane,Welch,RV-9,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-14,"MESA, AZ",United States,Airplane,Maule,M-5-235-C,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-15,"ST CLOUD, MN",United States,Helicopter,Bell,407,Non-Fatal,Substantial,1.0,Turbo Shaft,,,,,,,,
2007-10-16,"HURRICANE, UT",United States,Airplane,Poser,DM 582 Buckeye,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-17,"GOODLAND, KS",United States,Airplane,Learjet,35A,Non-Fatal,Substantial,2.0,Turbo Fan,,,,,,,,
2007-10-17,"WAUTOMA, WI",United States,Helicopter,Bell,47G-2A,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-18,"LEBANON, ME",United States,Airplane,Cessna,U206G,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-18,"MEDORA, ND",United States,Helicopter,Bell,206B-III,Non-Fatal,Substantial,1.0,Turbo Shaft,,,2.0,,,,,
2007-10-18,"Magnolia, TX",United States,Airplane,Ward Rc,350 HP,Non-Fatal,Destroyed,1.0,Reciprocating,,,,,,,,
2007-10-19,"HENDERSONVILLE, NC",United States,Airplane,Cessna,182,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-19,"O'NEILL, NE",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-19,"Cedar Springs, MI",United States,Airplane,Cessna,C-182,Non-Fatal,Destroyed,1.0,Reciprocating,,,,,,,,
2007-10-19,"Morrison, MO",United States,Helicopter,Robinson,R44 Raven II,Non-Fatal,Destroyed,1.0,Turbo Shaft,,,,,,,,
2007-10-20,"GUNTERSVILLE, AL",United States,Airplane,Blair,Skybolt,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-20,"UNADILLA, GA",United States,Airplane,Ryan,ST-3KR,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007-10-20,"GREENVILLE, ME",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-20,"DAGGETT, CA",United States,Airplane,Cessna,172N,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-20,"FLORA, MS",United States,Airplane,Cessna,150K,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-20,"LUFKIN, TX",United States,Airplane,Cessna,172R,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-20,"PRUDHOE BAY, AK",United States,Helicopter,Bell,206B,Non-Fatal,Substantial,1.0,Turbo Shaft,,1.0,1.0,,,,,
2007-10-20,"WASILLA, AK",United States,Airplane,Taylorcraft,F-19,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-20,"Fargo, ND",United States,Airplane,Airbus Industrie,A320-211,Incident,Minor,2.0,Turbo Jet,,,,,,,,
2007-10-21,"EDENTON, NC",United States,Airplane,Globe,GC-1B,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-21,"CLEVELAND, GA",United States,Helicopter,Robinson,R-44 II,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-22,"Windhoek, Namibia",Namibia,Airplane,Beech,A36,Fatal(2),Destroyed,1.0,Unknown,2.0,,,,,,,
2007-10-23,"FORT MYERS, FL",United States,Airplane,Taylorcraft,DCO-65,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2007-10-23,"BROWERVILLE, MN",United States,Airplane,Piper,PA-44-180,Fatal(2),Substantial,2.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2007-10-23,"ANCHORAGE, AK",United States,Airplane,Piper,PA-18,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-24,"WHEATLAND, WY",United States,Airplane,Grumman American,AA-5,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-24,"LONG BEACH, CA",United States,Helicopter,Robinson,R22 Beta,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-24,"GRAND JUNCTION, CO",United States,Airplane,Cessna,172N,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-24,"PILOT POINT, AK",United States,Airplane,Piper,PA-18,Non-Fatal,Substantial,1.0,Reciprocating,,,1.0,,,,,
2007-10-25,"FRESNO, CA",United States,Airplane,Piper,PA-28-140,Non-Fatal,Substantial,1.0,Reciprocating,,2.0,1.0,,,,,
2007-10-25,"LAKE BERRYESSA, CA",United States,Airplane,Ploof Progressive Aerodyne's,Searey,Non-Fatal,Substantial,1.0,Reciprocating,,,2.0,,,,,
2007-10-25,"RAMONA, CA",United States,Helicopter,Bell,206L-1,Non-Fatal,Substantial,1.0,Turbo Shaft,,,,,,,,
2007-10-25,"OWOSSO, MI",United States,Airplane,"Veltman, Robert",CH701,Non-Fatal,Substantial,1.0,Reciprocating,,1.0,,,,,,
2007-10-26,"CAMARILLO, CA",United States,Airplane,Beech,A36,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-26,"STILLWATER, OK",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-26,"Cedar City, UT",United States,Airplane,Piper,PA-28R-200,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2007-10-27,"BOYNTON BEACH, FL",United States,Airplane,Piper,PA-28-181,Fatal(2),Substantial,1.0,Reciprocating,2.0,1.0,,3.0,,,,
2007-10-28,"DULUTH, MN",United States,Airplane,Cessna,172M,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-28,"Sequim, WA",United States,Airplane,Grumman American,AA-5A,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2007-10-28,"Charlotte (CLT), NC",United States,Airplane,Boeing,757-225,Incident,Minor,2.0,Turbo Fan,,,,,,,,
2007-10-29,"N. BONNEVILLE, WA",United States,Airplane,Bagnall Harold E,Kitfox Lite 2,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-29,"COLUMBUS, OH",United States,Helicopter,Mcdonnell Douglas Helicopter,369E,Non-Fatal,Substantial,1.0,Turbo Shaft,,,,,,,,
2007-10-29,"BROOKINGS, SD",United States,Airplane,Cessna,172R,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-29,"NIKOLSKI, AK",United States,Helicopter,Robinson,R-22,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-30,"TURLOCK, CA",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-31,"STOCKTON, CA",United States,Airplane,Piper,PA-18-150,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-10-31,"COTTAGE GROVE, OR",United States,Airplane,Dye,Rans S-12 Airaile,Non-Fatal,Substantial,1.0,Reciprocating,,,2.0,,,,,
2007-11-01,"LENORA, TX",United States,Airplane,Ayres,S2-R,Non-Fatal,Substantial,1.0,Turbo Prop,,,,,,,,
2007-11-01,"LAFAYETTE, IN",United States,Airplane,Mooney,M20E,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-01,"ALLIANCE, OH",United States,Airplane,Piper,PA-28-151,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-01,"La Belle, MO",United States,Airplane,"Wrb Associates, Llc.",Zodiac 601 XL,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2007-11-02,"RENO, NV",United States,Airplane,Kelly,F1D,Fatal(1),Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2007-11-02,"ALBURGH, VT",United States,Airplane,Smith Miniplane,DSA-1,Non-Fatal,Substantial,1.0,Reciprocating,,1.0,,,,,,
2007-11-02,"FORT WORTH, TX",United States,Airplane,Aeronca,7AC,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-02,"BOULDER, CO",United States,Airplane,Cessna,TP206A,Non-Fatal,Substantial,1.0,Reciprocating,,,1.0,,,,,
2007-11-02,"Greenville, PA",United States,Airplane,Daniel R. Lloyd,Trish's Ride Home,Fatal(1),Destroyed,1.0,Reciprocating,1.0,,,,,,,
2007-11-03,"PARMA, ID",United States,Helicopter,Robinson,R22 Beta,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-03,"HOLT, FL",United States,Airplane,Pipistrel,Sinus 912,Non-Fatal,Substantial,1.0,Reciprocating,,,1.0,,,,,
2007-11-03,"ARCOLA, TX",United States,Airplane,Bellanca,7GCBC,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-03,"GLADWIN, MI",United States,Airplane,Cessna,172I,Fatal(1),Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2007-11-04,"TUSCALOOSA, AL",United States,Airplane,Piper,PA-31-350,Non-Fatal,Substantial,2.0,Reciprocating,,,,,,,,
2007-11-04,"POULTNEY, VT",United States,Airplane,Cessna,140,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-04,"GREENWOOD, IN",United States,Airplane,"Gluff, Alan",Zenair 200,Non-Fatal,Substantial,1.0,Reciprocating,,,1.0,,,,,
2007-11-04,"Farmington, DE",United States,Airplane,Blondin,601HDS,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2007-11-05,"WEST POINT, VA",United States,Airplane,Vans Aircraft,RV-7A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
2007-11-05,"CORTEZ, CO",United States,Airplane,Piper,PA-18-150,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-05,"NASHVILLE, TN",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-05,"Jamestown, TN",United States,Helicopter,Robinson Helicopter,R44,Fatal(3),Destroyed,1.0,Reciprocating,3.0,0.0,0.0,3.0,3.0,4.0,0.75,0.0
2007-11-05,"Mandarfrn, Austria",Austria,Airplane,Kaman,K1200 K-Max,Incident,Unknown,1.0,Unknown,,,1.0,,,,,
2007-11-06,"OPA LOCKA, FL",United States,Airplane,Beech,E18S,Non-Fatal,Substantial,2.0,Reciprocating,,,,,,,,
2007-11-06,"OPA LOCKA, FL",United States,Airplane,Cessna,C208B,Non-Fatal,Substantial,1.0,Turbo Prop,,,,,,,,
2007-11-06,"Garberville, CA",United States,Airplane,Cessna,340,Fatal(3),Destroyed,2.0,Reciprocating,3.0,0.0,0.0,3.0,3.0,4.0,0.75,0.0
2007-11-06,"Chino, CA",United States,Airplane,Beech,A100,Fatal(2),Destroyed,2.0,Turbo Prop,2.0,,,,,,,
2007-11-08,"BAKER CITY, OR",United States,Helicopter,Hughes,269C,Fatal(1),Substantial,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2007-11-08,"JEAN, NV",United States,Airplane,Beech,A36,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007-11-08,"ARDMORE, OK",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-08,"Las Vegas, NV",United States,Airplane,Cessna,T182T,Fatal(2),Destroyed,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2007-11-09,"CRAMERTON, NC",United States,Airplane,Scottish,Bulldog 120,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-09,"LOOP CITY, NE",United States,Airplane,Air Tractor,AT-502,Non-Fatal,Substantial,1.0,Turbo Shaft,,,1.0,,,,,
2007-11-09,"PLATO CENTER, IL",United States,Airplane,Piper,PA-22-150,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-09,"McFarland, CA",United States,Airplane,Piper,PA-60-602P,Fatal(3),Destroyed,2.0,Reciprocating,3.0,0.0,0.0,3.0,3.0,4.0,0.75,0.0
2007-11-10,"HOLLYWOOD, FL",United States,Airplane,Piper,PA-25-235,Non-Fatal,Substantial,1.0,Reciprocating,,1.0,,,,,,
2007-11-10,"SANFORD, FL",United States,Airplane,Sea & Air Sales,Searey,Non-Fatal,Substantial,1.0,Reciprocating,,,2.0,,,,,
2007-11-10,"NAPA, CA",United States,Airplane,Piper,PA-34-200T,Non-Fatal,Substantial,2.0,Reciprocating,,,,,,,,
2007-11-11,"OVERGAARD, AZ",United States,Airplane,Maule,MX-7-180A,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-11,"SUGAR LAND, TX",United States,Airplane,Gulfstream Aerospace,G-IV,Non-Fatal,Substantial,2.0,Turbo Fan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007-11-11,"BECKER, MN",United States,Airplane,Cessna,180,Non-Fatal,Substantial,1.0,Reciprocating,,,1.0,,,,,
2007-11-11,"West Ossipee, NH",United States,Airplane,"Brand, Richard",Bateleur 2000,Non-Fatal,Destroyed,1.0,Reciprocating,,,,,,,,
2007-11-12,"SALT LAKE CITY, UT",United States,Airplane,Piper,PA-31-350,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007-11-12,"SEDONA, AZ",United States,Airplane,Piper,PA-28-180,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-12,"ORLANDO, FL",United States,Airplane,Cessna,180,Non-Fatal,Substantial,1.0,Reciprocating,,,1.0,,,,,
2007-11-13,"OCALA, FL",United States,Airplane,Cessna,120,Non-Fatal,Substantial,1.0,Reciprocating,,,1.0,,,,,
2007-11-14,"HYANNIS, MA",United States,Airplane,Piper,PA-28-140,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-14,"PALMER, AK",United States,Airplane,American Champion (acac),8GCBC,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-15,"MEADVIEW, AZ",United States,Helicopter,Eurocopter France,EC 130 B4,Non-Fatal,Substantial,1.0,Turbo Shaft,,,,,,,,
2007-11-15,"Ranger, TX",United States,Airplane,Piper,PA-28R-200,Fatal(3),Destroyed,1.0,Reciprocating,3.0,,,,,,,
2007-11-16,"MURFREESBORO, TN",United States,Airplane,Piper,PA-28-140,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-17,"ATWATER, CA",United States,Airplane,Cessna,172N,Non-Fatal,Substantial,1.0,Reciprocating,,,1.0,,,,,
2007-11-17,"STATESBORO, GA",United States,Airplane,Cessna,172N,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-17,"MUSKOGEE, OK",United States,Airplane,Cessna,150,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-17,"Greenville, TX",United States,Airplane,Boeing,737-300,Incident,Minor,2.0,Turbo Fan,,,,,,,,
2007-11-18,"MCKINNON, TN",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-18,"NIKOLAI, AK",United States,Airplane,Cessna,170B,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-19,"CALEXICO, CA",United States,Airplane,Ayres,S2R-G1,Non-Fatal,Substantial,1.0,Turbo Prop,,,,,,,,
2007-11-20,"RAMONA, CA",United States,Helicopter,Robinson,R22 BETA,Non-Fatal,Substantial,1.0,Reciprocating,,1.0,,,,,,
2007-11-20,"Maine, NY",United States,Airplane,Mooney,M20K,Fatal(1),Destroyed,1.0,Reciprocating,1.0,,,,,,,
2007-11-21,"TWIN FALLS, ID",United States,Helicopter,Bell,206A,Non-Fatal,Substantial,1.0,Turbo Shaft,,,,,,,,
2007-11-21,"NEW WINDSOR, NY",United States,Airplane,Cirrus Design Corp,SR20,Fatal(1),Substantial,1.0,Reciprocating,1.0,2.0,,3.0,,,,
2007-11-21,"HAMILTON, NJ",United States,Airplane,Cessna,172N,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-24,"YELM, WA",United States,Airplane,Piper,PA-18A-135,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-24,"SUFFOLK, VA",United States,Helicopter,Robinson,R22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007-11-24,"MESA, AZ",United States,Airplane,Diamond Aircraft Industries,DA-20-C1,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-25,"JACKSONVILLE, FL",United States,Airplane,Lake,LA-4-200,Non-Fatal,Substantial,1.0,Reciprocating,,,2.0,,,,,
2007-11-25,"Faribault, MN",United States,Airplane,Cirrus Design Corp.,SR22,Fatal(4),Destroyed,1.0,Reciprocating,4.0,,,,,,,
2007-11-26,"OWENSBORO, KY",United States,Airplane,Cessna,310R,Fatal(1),Substantial,2.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2007-11-26,"VENICE, FL",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-27,"BELEN, NM",United States,Airplane,"Godwin, David P",Sorrell SNJ-7,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-27,"APPLE RIVER, IL",United States,Airplane,Herink H R/herink R W,CHALLENGER,Fatal(1),Substantial,1.0,Unknown,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2007-11-27,"Tulsa, OK",United States,Airplane,Cessna,T210M,Fatal(2),Destroyed,1.0,Reciprocating,2.0,1.0,0.0,3.0,3.0,4.0,0.5,0.25
2007-11-28,"LATROBE, PA",United States,Airplane,Vans Aircraft,RV-8,Non-Fatal,Substantial,1.0,Reciprocating,,1.0,,,,,,
2007-11-28,"FORT MYERS, FL",United States,Airplane,Mooney,M20J,Fatal(1),Substantial,1.0,Unknown,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2007-11-28,"ORLANDO, FL",United States,Airplane,Piper,PA-28-161,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-28,"MARLOW, OK",United States,Airplane,Cessna,172N,Fatal(2),Substantial,1.0,Reciprocating,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0
2007-11-28,"BRIDGEPORT, TX",United States,Airplane,Cessna,172P,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-28,"JAGEL, GERMANY",Germany,Airplane,Cirrus Design Corp.,SR-20,Fatal(1),Substantial,1.0,Unknown,1.0,,,,,,,
2007-11-28,"CASPER, WY",United States,Helicopter,Bell,222 UT,Non-Fatal,Substantial,2.0,Turbo Jet,,,,,,,,
2007-11-28,"WASILLA, AK",United States,Airplane,Aeronca,7JC,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-29,"DEATH VALLEY, CA",United States,Airplane,Beech,A23,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-29,"SEWARD, AK",United States,Airplane,Piper,PA-18-135,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-11-29,"Benton, IL",United States,Airplane,Swearingen T R/masters W,Rand KR 2,Fatal(1),Destroyed,1.0,Reciprocating,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0
2007-11-30,"MADILL, OK",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,,,,,,,,
2007-12-01,"GAITHERSBURG, MD",United States,Airplane,Cessna,172N,Non-Fatal,Substantial,1.0,Reciprocating,,,2.0,,,,,
