Event.Date,Location,Country,Aircraft.Category,Make,Model,Injury.Severity,Aircraft.damage,Number.of.Engines,Engine.Type,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,severe_injuries,total_injuries,estimated_passengers,fatal_injury_rate,serious_injury_rate,is_destroyed,aircraft_type
2021-03-20,"Port Alsworth, AK",United States,Airplane,BEECH,A36,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BEECH_A36
2021-03-20,"Ndetani, Kenya",Kenya,Airplane,CESSNA,208,Fatal,Destroyed,1.0,Unknown,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,1,CESSNA_208
2021-03-21,"West Chester, PA",United States,Airplane,PIPER,PA-28-180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-28-180
2021-03-22,"Valparaiso, IN",United States,Airplane,PIPER,PA-30,Non-Fatal,Substantial,2.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-30
2021-03-22,"Patuxent River, MD",United States,Airplane,CESSNA,T337G,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_T337G
2021-03-23,"Everett, WA",United States,Airplane,CESSNA,172S,Non-Fatal,Substantial,1.0,Unknown,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,CESSNA_172S
2021-03-24,"Animas, NM",United States,Airplane,MOONEY,M20B,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0,MOONEY_M20B
2021-03-24,"Laredo, TX",United States,Airplane,CESSNA,207A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_207A
2021-03-24,"San Salvador, Spain",Spain,Airplane,BOEING,757-24APF,Unknown,Unknown,2.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BOEING_757-24APF
2021-03-24,"Burlington, VT",United States,Airplane,PIPER,PA-32-260,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-32-260
2021-03-25,"Lake City, KS",United States,Helicopter,HUGHES,369D,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,HUGHES_369D
2021-03-26,"Bessemer, AL",United States,Airplane,BELLANCA,1730,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0,BELLANCA_1730
2021-03-26,"Bridgeport, TX",United States,Airplane,BEECH,35,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0,BEECH_35
2021-03-26,"Marana, AZ",United States,Airplane,CESSNA,150L,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_150L
2021-03-26,"Nairobi, Kenya",Kenya,Airplane,BEECH,200,Non-Fatal,Destroyed,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,BEECH_200
2021-03-26,"Dustin, OK",United States,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,Non-Fatal,Substantial,1.0,Unknown,0.0,2.0,2.0,2.0,4.0,5.0,0.0,0.4,0,ROBINSON HELICOPTER COMPANY_R44 II
2021-03-26,"Tampa, FL",United States,Airplane,DIAMOND AIRCRAFT IND INC,DA20-C1,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,DIAMOND AIRCRAFT IND INC_DA20-C1
2021-03-26,"North Canton, OH",United States,Airplane,BOMBARDIER INC,CL-600-2C10,Non-Fatal,Minor,2.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BOMBARDIER INC_CL-600-2C10
2021-03-27,"Justin, TX",United States,Airplane,PIPER,J3C-65,Non-Fatal,Substantial,1.0,Unknown,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,PIPER_J3C-65
2021-03-27,"Pottsboro, TX",United States,Helicopter,BELL,OH-58,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,BELL_OH-58
2021-03-27,"Ogden, UT",United States,Airplane,AVIAT AIRCRAFT INC,A-1,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,AVIAT AIRCRAFT INC_A-1
2021-03-27,"Alturas, CA",United States,Airplane,MOONEY,M20J,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,MOONEY_M20J
2021-03-27,"Lima, Peru",Peru,Airplane,AIRBUS,A320,Non-Fatal,Minor,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,AIRBUS_A320
2021-03-27,"Boerne, TX",United States,Airplane,CIRRUS DESIGN CORP,SR20,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CIRRUS DESIGN CORP_SR20
2021-03-27,"Hermosillo, Mexico, Mexico",Mexico,Airplane,CESSNA,401,Fatal,Unknown,1.0,Unknown,7.0,0.0,0.0,7.0,7.0,8.0,0.875,0.0,0,CESSNA_401
2021-03-27,"Flemingsburg, KY",United States,Airplane,CESSNA,182Q,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_182Q
2021-03-27,"Warwickshire, United Kingdom",United Kingdom,Airplane,BEECH,95B55,Non-Fatal,Unknown,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BEECH_95B55
2021-03-28,"Marana, AZ",United States,Airplane,CIRRUS DESIGN CORP,SR22,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CIRRUS DESIGN CORP_SR22
2021-03-28,"Charlotte, NC",United States,Airplane,EMBRAER,EMB-145LR,Non-Fatal,Unknown,2.0,Unknown,0.0,2.0,2.0,2.0,4.0,5.0,0.0,0.4,0,EMBRAER_EMB-145LR
2021-03-28,"Ontario, OR",United States,Airplane,MAULE,MX-7-235,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,MAULE_MX-7-235
2021-03-29,"Port Townsend, WA",United States,Airplane,LUSCOMBE,8A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,LUSCOMBE_8A
2021-03-29,"Yacolt, WA",United States,Airplane,PIPER,PA-28-140,Non-Fatal,Substantial,1.0,Unknown,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.6666666666666666,0,PIPER_PA-28-140
2021-03-30,"Anchorage, AK",United States,Airplane,PIPER,PA-18A,Non-Fatal,Substantial,1.0,Unknown,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,PIPER_PA-18A
2021-03-30,"Hardwick Township, NJ",United States,Airplane,CESSNA,150L,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_150L
2021-03-30,"Quintana Roo, Mexico, Mexico",Mexico,Airplane,CESSNA,T206H,Fatal,Unknown,1.0,Unknown,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,0,CESSNA_T206H
2021-03-30,"Cajeme, Sonora, Mexico",Mexico,Airplane,CESSNA,150,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_150
2021-03-31,"Crystal River, FL",United States,Airplane,CESSNA,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0,CESSNA_172
2021-04-01,"Augusta, KS",United States,Airplane,PIPER,PA-28-140,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-28-140
2021-04-01,"Austin, TX",United States,Airplane,CESSNA,182,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_182
2021-04-01,"Colon and El Marques, Queretaro, Mexico",Mexico,Airplane,CESSNA,182,Fatal,Substantial,1.0,Unknown,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,0,CESSNA_182
2021-04-01,"Tamuin, Mexico",Mexico,Airplane,PIPER,PA28R,Non-Fatal,Minor,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA28R
2021-04-02,"Valletta, Malta",Malta,Airplane,BOEING,737,Unknown,Unknown,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BOEING_737
2021-04-02,"Iztapa, OF",Guatemala,Airplane,PIPER,PA46,Non-Fatal,Substantial,1.0,Unknown,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,PIPER_PA46
2021-04-02,"Denver, CO",United States,Airplane,CESSNA,180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_180
2021-04-02,"Tambor, Philippines",Philippines,Airplane,PIPER,PA-34-200T,Non-Fatal,Unknown,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-34-200T
2021-04-03,"Pearland, TX",United States,Airplane,BEECH,B35,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BEECH_B35
2021-04-03,"Sand Point, ID",United States,Airplane,CESSNA,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,CESSNA_172
2021-04-03,"College Park, MD",United States,Airplane,MOONEY,M20C,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,MOONEY_M20C
2021-04-03,"Delavan, WI",United States,Airplane,CESSNA,180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,CESSNA_180
2021-04-03,"Fairbanks, AK",United States,Airplane,CESSNA,208B,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_208B
2021-04-03,"Toledo, Spain",Spain,Airplane,RANS,S6,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,RANS_S6
2021-04-05,"Springfield, TN",United States,Airplane,PIPER,PA-23-250,Non-Fatal,Substantial,2.0,Unknown,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0,PIPER_PA-23-250
2021-04-05,"Jewett, TX",United States,Airplane,MAULE,MT7,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,MAULE_MT7
2021-04-05,"Johnson, KS",United States,Helicopter,ROBINSON HELICOPTER,R44,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,ROBINSON HELICOPTER_R44
2021-04-06,"Arcadia, FL",United States,Airplane,BEECH,A36,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0,BEECH_A36
2021-04-06,"Fayetteville, NC",United States,Airplane,CESSNA,172F,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172F
2021-04-06,"Orangeburg, SC",United States,Airplane,CESSNA,172S,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172S
2021-04-07,"Great Valley, NY",United States,Airplane,CESSNA,177B,Fatal,Destroyed,1.0,Unknown,1.0,0.0,1.0,1.0,2.0,3.0,0.3333333333333333,0.0,1,CESSNA_177B
2021-04-07,"Schaumburg, IL",United States,Airplane,PIPER,PA-28-181,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-28-181
2021-04-07,"Lime Village, AK",United States,Airplane,CESSNA,170A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_170A
2021-04-08,"Roskilde, Denmark",Denmark,Airplane,PIPER,PA28,Non-Fatal,Minor,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA28
2021-04-08,"Hertzog Ville, OF",South Africa,Helicopter,ROBINSON,R44,Unknown,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,ROBINSON_R44
2021-04-09,"Stockbridge, GA",United States,Airplane,PIPER,PA-32R-300,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-32R-300
2021-04-09,"LeRoy, KS",United States,Helicopter,EUROCOPTER,EC120,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,EUROCOPTER_EC120
2021-04-09,"Region de Los Lagos, Chile",Chile,Helicopter,BELL,206,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BELL_206
2021-04-10,"Tishomingo, OK",United States,Airplane,CESSNA,150M,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_150M
2021-04-11,"Blakely Island, WA",United States,Airplane,CESSNA,182H,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_182H
2021-04-11,"Troy, AL",United States,Airplane,PIPER,PA-32R-301,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-32R-301
2021-04-12,"Weyers Cave, VA",United States,Airplane,PIPER,PA-28-140,Non-Fatal,Substantial,1.0,Unknown,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.3333333333333333,0,PIPER_PA-28-140
2021-04-12,"Silver City, NM",United States,Airplane,PIPER,PA-28-180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.6666666666666666,0,PIPER_PA-28-180
2021-04-13,"Pineview, GA",United States,Airplane,CESSNA,A188,Fatal,Substantial,1.0,Unknown,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,0,CESSNA_A188
2021-04-13,"Canberra, OF",Australia,Airplane,CESSNA,172,Fatal,Destroyed,1.0,Unknown,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,1,CESSNA_172
2021-04-13,"Mexico City,, Mexico",Mexico,Airplane,BOEING,777,Unknown,Unknown,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BOEING_777
2021-04-14,"Bellingham, WA",United States,Airplane,CESSNA,172P,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172P
2021-04-15,"Epse, OF",Netherlands,Airplane,PIPER,J3,Unknown,Destroyed,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,PIPER_J3
2021-04-15,"Pullman, WA",United States,Airplane,PIPER,PA22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA22
2021-04-15,"Cottonwood, AZ",United States,Airplane,PIPER,PA-22-160,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-22-160
2021-04-15,"Dover, NC",United States,Airplane,CESSNA,A188,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_A188
2021-04-15,"Anchorage, AK",United States,Airplane,CESSNA,A185F,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_A185F
2021-04-15,"Oljato-Monument Valley, UT",United States,Airplane,VANS,RV4,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,VANS_RV4
2021-04-15,"Leer-Papenburg, Germany",Germany,Airplane,BEECH,D17,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BEECH_D17
2021-04-16,"Eelde, Netherlands (the)",Netherlands,Airplane,CESSNA,550,Non-Fatal,Unknown,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_550
2021-04-16,"Chignik Lagoon, AK",United States,Airplane,BEECH,C-99,Non-Fatal,Substantial,2.0,Turbo Prop,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BEECH_C-99
2021-04-16,"Williams, AZ",United States,Airplane,CESSNA,140,Fatal,Substantial,1.0,Unknown,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,0,CESSNA_140
2021-04-17,"Colville, WA",United States,Airplane,RANS,S12,Fatal,Substantial,1.0,Unknown,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,0,RANS_S12
2021-04-17,"Caro, MI",United States,Airplane,CESSNA,150,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_150
2021-04-17,"Venice, FL",United States,Airplane,CESSNA,172S,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172S
2021-04-17,"North Vernon, IN",United States,Airplane,CESSNA,A185F,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_A185F
2021-04-18,"McKinney, TX",United States,Airplane,PIPER,PA28R,Non-Fatal,Substantial,1.0,Unknown,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.6666666666666666,0,PIPER_PA28R
2021-04-18,"Wilsall, MT",United States,Airplane,PIPER,PA-18-150,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-18-150
2021-04-19,"Tatum, TX",United States,Airplane,CESSNA,340A,Fatal,Destroyed,2.0,Unknown,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,CESSNA_340A
2021-04-19,"Curtis, NE",United States,Airplane,CESSNA,170B,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_170B
2021-04-20,"Eufaula, AL",United States,Airplane,CESSNA,182M,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_182M
2021-04-21,"Brownsville, TN",United States,Airplane,PIPER,PA-28RT-201T,Fatal,Destroyed,1.0,Unknown,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,1,PIPER_PA-28RT-201T
2021-04-21,"Tyonek, AK",United States,Airplane,CESSNA,180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_180
2021-04-22,"Faribault, MN",United States,Airplane,PIPER,PA28,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA28
2021-04-22,"Columbia, OF",Australia,Airplane,VANS,RV7A,Fatal,Destroyed,1.0,Unknown,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,VANS_RV7A
2021-04-22,"New Bedford, MA",United States,Airplane,CESSNA,402C,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_402C
2021-04-23,"Forkston, PA",United States,Helicopter,ROBINSON HELICOPTER,R44,Fatal,Destroyed,1.0,Unknown,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,ROBINSON HELICOPTER_R44
2021-04-23,"Winslow, AZ",United States,Airplane,SWEARINGEN,SA226-T(B),Fatal,Destroyed,2.0,Unknown,2.0,0.0,0.0,2.0,2.0,3.0,0.6666666666666666,0.0,1,SWEARINGEN_SA226-T(B)
2021-04-23,"Danville, AR",United States,Airplane,PIPER,PA-46-310P,Fatal,Substantial,1.0,Unknown,4.0,0.0,0.0,4.0,4.0,5.0,0.8,0.0,0,PIPER_PA-46-310P
2021-04-24,"Rotterdam, Netherlands (the)",Netherlands,Airplane,BOEING,737,Non-Fatal,Unknown,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BOEING_737
2021-04-24,"Port Aransas, TX",United States,Airplane,CIRRUS DESIGN CORP,SR22,Fatal,Destroyed,1.0,Unknown,1.0,0.0,2.0,1.0,3.0,4.0,0.25,0.0,1,CIRRUS DESIGN CORP_SR22
2021-04-24,"Carrollton, OH",United States,Airplane,CESSNA,310N,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_310N
2021-04-24,"Fredericksburg, VA",United States,Airplane,CESSNA,172M,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172M
2021-04-25,"Sedona, AZ",United States,Airplane,CESSNA,182J,Non-Fatal,Substantial,1.0,Reciprocating,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.6666666666666666,0,CESSNA_182J
2021-04-25,"Chiguao, OF",Venezuela,Airplane,CESSNA,182,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0,CESSNA_182
2021-04-25,"Fundo, OF",Venezuela,Airplane,CESSNA,182,Fatal,Destroyed,1.0,Unknown,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,CESSNA_182
2021-04-25,"Palmer, AK",United States,Airplane,CESSNA,140,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_140
2021-04-26,"Buckinghamshire, OF",United Kingdom,Airplane,CIRRUS DESIGN CORP,SR22,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CIRRUS DESIGN CORP_SR22
2021-04-26,"Anchorage, AK",United States,Airplane,CESSNA,140,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_140
2021-04-26,"Denver, CO",United States,Airplane,BOEING,A75,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,BOEING_A75
2021-04-26,"Slaughter, LA",United States,Airplane,PIPER,J3C-65,Fatal,Substantial,1.0,Unknown,1.0,0.0,1.0,1.0,2.0,3.0,0.3333333333333333,0.0,0,PIPER_J3C-65
2021-04-26,"Hyannis, MA",United States,Airplane,CESSNA,402C,Non-Fatal,Substantial,2.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_402C
2021-04-26,"Grasmere, OF",South Africa,Airplane,CESSNA,172,Fatal,Substantial,1.0,Unknown,4.0,0.0,0.0,4.0,4.0,5.0,0.8,0.0,0,CESSNA_172
2021-04-27,"Lubeck, Germany",Germany,Airplane,MOONEY,M20M,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,MOONEY_M20M
2021-04-28,"Middleburg, FL",United States,Airplane,BEECH,C23,Fatal,Destroyed,1.0,Unknown,3.0,0.0,0.0,3.0,3.0,4.0,0.75,0.0,1,BEECH_C23
2021-04-28,"Fernandopolis - SP, OF",Brazil,Airplane,CESSNA,150,Non-Fatal,Unknown,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_150
2021-04-28,"Friendly, MD",United States,Airplane,PIPER,PA-28-180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-28-180
2021-04-28,"Madison, AR",United States,Airplane,CESSNA,150J,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_150J
2021-04-29,"Corvallis, OR",United States,Airplane,PIPER,PA-30B,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-30B
2021-04-29,"Warwick, NY",United States,Airplane,MOONEY,M20C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0,MOONEY_M20C
2021-04-29,"Monterrey, Mexico",Mexico,Airplane,PIPER,PA-32-260,Fatal,Substantial,1.0,Unknown,6.0,0.0,0.0,6.0,6.0,7.0,0.8571428571428571,0.0,0,PIPER_PA-32-260
2021-04-29,"Okeechobee, FL",United States,Airplane,PIPER,PA-28-161,Non-Fatal,Substantial,1.0,Unknown,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.3333333333333333,0,PIPER_PA-28-161
2021-04-29,"St Petersburg-Clearwater, FL",United States,Airplane,AIRBUS,A319-112,Non-Fatal,Unknown,2.0,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,AIRBUS_A319-112
2021-04-30,"Columbia, KY",United States,Airplane,PIPER,PA-28-161,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,PIPER_PA-28-161
2021-05-01,"Lakeland, FL",United States,Airplane,BEECH,A36,Fatal,Destroyed,1.0,Unknown,1.0,0.0,1.0,1.0,2.0,3.0,0.3333333333333333,0.0,1,BEECH_A36
2021-05-01,"Lanai City, HI",United States,Airplane,CESSNA,172P,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,CESSNA_172P
2021-05-01,"Hutchinson, KS",United States,Airplane,BEECH,23,Non-Fatal,Substantial,1.0,Unknown,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,BEECH_23
2021-05-02,"Wingate, NC",United States,Helicopter,ROBINSON HELICOPTER,R44,Fatal,Substantial,1.0,Unknown,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,0,ROBINSON HELICOPTER_R44
2021-05-02,"Oxford, IA",United States,Airplane,CESSNA,T210M,Fatal,Destroyed,1.0,Unknown,1.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,1,CESSNA_T210M
2021-05-02,"Martinsville, VA",United States,Airplane,CESSNA,172S,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,CESSNA_172S
2021-05-02,"Cuba, NM",United States,Airplane,CESSNA,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0,CESSNA_172
