Event.Date,Location,Country,Aircraft.Category,Make,Model,Injury.Severity,Aircraft.damage,Number.of.Engines,Engine.Type,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries
2019-08-10 00:00:00,"Two Harbors, MN",United States,Airplane,Cessna,180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-10 00:00:00,"Chino, CA",United States,Airplane,North American,AT 6D,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-10 00:00:00,"Rome, Italy",Italy,Airplane,BOEING,787,Non-Fatal,Minor,1.0,Unknown,0.0,0.0,0.0
2019-08-11 00:00:00,"Allentown, PA",United States,Helicopter,Schweizer,269C,Non-Fatal,Substantial,1.0,Unknown,0.0,1.0,1.0
2019-08-11 00:00:00,"New Carlisle, OH",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,3.0,0.0
2019-08-11 00:00:00,"Jersey Shore, PA",United States,Airplane,Poberezny,ACRO SPORT II,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0
2019-08-11 00:00:00,"Kooskia, ID",United States,Airplane,Lancair,LANCAIR IV,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0
2019-08-11 00:00:00,"Itaituba, Brazil",Brazil,Airplane,Embraer,EMB710,Fatal,Destroyed,1.0,Unknown,3.0,0.0,0.0
2019-08-12 00:00:00,"Anchorage, AK",United States,Airplane,Cessna,180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2019-08-12 00:00:00,"Chickasha, OK",United States,Airplane,Piper,PA28,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-13 00:00:00,"Jay, FL",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
2019-08-14 00:00:00,"Boone, NC",United States,Airplane,Fantasy Air,ALLEGRO,Fatal,Destroyed,1.0,Reciprocating,1.0,0.0,0.0
2019-08-14 00:00:00,"Mesa, AZ",United States,Airplane,Extra,EA300,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0
2019-08-14 00:00:00,"Stockton, CA",United States,Airplane,Rockwell,690,Non-Fatal,Substantial,2.0,Turbo Prop,0.0,0.0,0.0
2019-08-14 00:00:00,"Lesnovo, Bulgaria",Bulgaria,Airplane,Reims Aviation Cessna,F172N,Non-Fatal,Unknown,1.0,Unknown,0.0,0.0,0.0
2019-08-15 00:00:00,"Warsaw, Poland",Poland,Airplane,Mcdonnell Douglas,MD11,Unknown,Unknown,1.0,Turbo Fan,0.0,0.0,0.0
2019-08-15 00:00:00,"Marysville, WA",United States,Airplane,CAPES,MURPHY MOOSE,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0
2019-08-15 00:00:00,"San Marcos, TX",United States,Airplane,De Havilland,DHC6,Non-Fatal,Substantial,2.0,Turbo Prop,0.0,3.0,0.0
2019-08-15 00:00:00,"Jamul, CA",United States,Airplane,ZENITH,601XLB,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2019-08-15 00:00:00,"Elizabethton, TN",United States,Airplane,Textron Aviation Inc,680A,Non-Fatal,Destroyed,2.0,Turbo Fan,0.0,3.0,0.0
2019-08-15 00:00:00,"Shannon, Ireland",Ireland,Airplane,Boeing,767,Non-Fatal,Minor,2.0,Turbo Fan,0.0,1.0,0.0
2019-08-15 00:00:00,"McCarthy, AK",United States,Airplane,Piper,PA 12,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-15 00:00:00,"Rio Grande City, TX",United States,Airplane,Cessna,150,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-15 00:00:00,"Beijing, China",China,Airplane,BOEING,787,Non-Fatal,Unknown,1.0,Unknown,0.0,1.0,1.0
2019-08-16 00:00:00,"New Orleans, LA",United States,Airplane,Pitts,S2,Fatal,Destroyed,1.0,Reciprocating,2.0,0.0,0.0
2019-08-16 00:00:00,"Blair, NE",United States,Helicopter,Bell,206,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,2.0,0.0
2019-08-16 00:00:00,"Hooper, WA",United States,Airplane,Flight Design,CT2K,Non-Fatal,Substantial,1.0,Reciprocating,0.0,2.0,0.0
2019-08-16 00:00:00,"Onida, SD",United States,Airplane,Air Tractor,AT502,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,0.0,0.0
2019-08-16 00:00:00,"Pretoria, South Africa",South Africa,Airplane,Cessna,172,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0
2019-08-17 00:00:00,"Ruidoso, NM",United States,Airplane,Beech,35,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,2.0
2019-08-17 00:00:00,"Talladega, AL",United States,Airplane,GIger Frank R,Nieuport II,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2019-08-17 00:00:00,"Lagrangeville, NY",United States,Airplane,Cessna,T303,Fatal,Destroyed,2.0,Reciprocating,1.0,0.0,2.0
2019-08-17 00:00:00,"Nassau, Bahamas",Bahamas,Airplane,AIRBUS,A320,Unknown,Unknown,1.0,Turbo Fan,0.0,0.0,0.0
2019-08-17 00:00:00,"Ravna Gora, Croatia",Croatia,Airplane,CESSNA,150,Non-Fatal,Unknown,1.0,Unknown,0.0,0.0,0.0
2019-08-18 00:00:00,"Wilmington, DE",United States,Airplane,Beech,95B55,Fatal,Substantial,2.0,Reciprocating,2.0,0.0,0.0
2019-08-18 00:00:00,"Lahaina, HI",United States,Airplane,Cessna,208B,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,0.0,0.0
2019-08-18 00:00:00,"Daytona Beach, FL",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-18 00:00:00,"Hopedale, LA",United States,Airplane,Cessna,U206,Fatal,Destroyed,1.0,Reciprocating,1.0,0.0,2.0
2019-08-18 00:00:00,"Ponta Delgada, Portugal",Portugal,Airplane,Boeing,757,Non-Fatal,Minor,2.0,Turbo Fan,0.0,0.0,0.0
2019-08-19 00:00:00,"Viroqua, WI",United States,Helicopter,SHIRLEY CARL,SPORTCOPTER VORTEX,Fatal,Destroyed,1.0,Reciprocating,1.0,0.0,0.0
2019-08-19 00:00:00,"Regina, NM",United States,Airplane,Cessna,TU206,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-19 00:00:00,"Ocracoke, NC",United States,Airplane,Vans,RV7,Non-Fatal,Substantial,1.0,Reciprocating,0.0,2.0,0.0
2019-08-19 00:00:00,"Spokane, WA",United States,Airplane,Piper,PA28R,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-19 00:00:00,"Fairbanks, AK",United States,Airplane,Champion,7GCBC,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-19 00:00:00,"Tappahannock, VA",United States,Airplane,Cirrus,SR22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
2019-08-19 00:00:00,"Guwahati, India",India,Airplane,AIRBUS,A320,Unknown,Unknown,2.0,Geared Turbofan,0.0,0.0,0.0
2019-08-20 00:00:00,"Eugene, OR",United States,Airplane,Cessna,T210,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0
2019-08-20 00:00:00,"Hays, KS",United States,Airplane,Grumman,G164,Fatal,Destroyed,1.0,Reciprocating,1.0,0.0,0.0
2019-08-20 00:00:00,"Howell, MI",United States,Airplane,Aero Commander,200,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0
2019-08-20 00:00:00,"Arlington, WA",United States,Airplane,Cessna,180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2019-08-20 00:00:00,"Montrose, CO",United States,Helicopter,Bell,47G,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,1.0
2019-08-20 00:00:00,"East Brady, PA",United States,Airplane,Piper,PA 31P,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0
2019-08-20 00:00:00,"Poros, Greece",Greece,Helicopter,Agusta,A109,Fatal,Substantial,1.0,Turbo Shaft,3.0,0.0,0.0
2019-08-20 00:00:00,"Cape Town, South Africa",South Africa,Airplane,BOEING,737,Unknown,Minor,1.0,Unknown,0.0,0.0,0.0
2019-08-21 00:00:00,"Half Moon Bay, CA",United States,Airplane,Beech,36,Non-Fatal,Destroyed,1.0,Reciprocating,0.0,0.0,0.0
2019-08-21 00:00:00,"Cypress Island, WA",United States,Helicopter,Robinson,R44,Non-Fatal,Substantial,1.0,Reciprocating,0.0,2.0,1.0
2019-08-21 00:00:00,"Oroville, CA",United States,Airplane,Cessna,560XL,Non-Fatal,Destroyed,1.0,Turbo Fan,0.0,0.0,0.0
2019-08-21 00:00:00,"Livermore, CA",United States,Airplane,Cessna,120,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
2019-08-21 00:00:00,"Grand Rapids, MN",United States,Airplane,STINSON,108,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2019-08-21 00:00:00,"Tampa, FL",United States,Airplane,Cessna,310,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0
2019-08-21 00:00:00,"St. Cloud, FL",United States,Airplane,Velocity,XL-5,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,2.0
2019-08-22 00:00:00,"Anchorage, AK",United States,Airplane,Maule,M5,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-22 00:00:00,"Hemet, CA",United States,Airplane,PIPER,PA28,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-22 00:00:00,"Burnsville, NC",United States,Airplane,Cirrus,SR22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-22 00:00:00,"Rangeley Lake, ME",United States,Airplane,Cessna,A185,Non-Fatal,Substantial,1.0,Reciprocating,0.0,2.0,0.0
2019-08-22 00:00:00,"Oxford, FL",United States,Airplane,Pipistrel,SINUS 912,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-22 00:00:00,"Diepholz, Germany",Germany,Airplane,CESSNA,150,Fatal,Destroyed,1.0,Unknown,1.0,0.0,0.0
2019-08-22 00:00:00,"Schneizlreuth, Germany",Germany,Airplane,REIMS,F172,Fatal,Destroyed,1.0,Unknown,1.0,0.0,0.0
2019-08-23 00:00:00,"Minneola, FL",United States,Airplane,MORIARTY MARVIN,AVENTURA II,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0
2019-08-23 00:00:00,"Hobe Sound, FL",United States,Airplane,Beech,F33,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-23 00:00:00,"San Juan del Puerto, Spain",Spain,Airplane,Capella,XS,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0
2019-08-23 00:00:00,"Warintza, Morona Santiago, Spain",Spain,Airplane,CESSNA,182,Fatal,Destroyed,1.0,Unknown,4.0,0.0,0.0
2019-08-23 00:00:00,"Fort Myers, FL",United States,Airplane,Beech,35,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-24 00:00:00,"Big Spring, TX",United States,Airplane,MEYERS,Midget 0100,Fatal,Substantial,1.0,Reciprocating,1.0,0.0,0.0
2019-08-24 00:00:00,"Waco, TX",United States,Airplane,AMERICAN LEGEND AIRCRAFT CO,AL3C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-24 00:00:00,"Wendover, UT",United States,Airplane,Piper,PA24,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-24 00:00:00,"Stonor Oxforshire, United Kingdom",United Kingdom,Airplane,Pitts,S2,Fatal,Substantial,1.0,Unknown,2.0,0.0,0.0
2019-08-24 00:00:00,"Shannon, Ireland",Ireland,Airplane,BOEING,777,Unknown,Unknown,1.0,Unknown,0.0,0.0,0.0
2019-08-24 00:00:00,"Herisau, Eswatini",Eswatini,Helicopter,Rotorway,EXEC 162F,Fatal,Substantial,1.0,Unknown,1.0,0.0,1.0
2019-08-25 00:00:00,"Cottonwood, AZ",United States,Airplane,PIPER,PA28,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-25 00:00:00,"Lancaster, CA",United States,Airplane,SCODA AERONAUTICAL,Super Petrel,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0
2019-08-25 00:00:00,"Russiaville, IN",United States,Airplane,PIPER,J3C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-25 00:00:00,"Bethany, OK",United States,Airplane,Cessna,425,Non-Fatal,Substantial,2.0,Turbo Prop,0.0,0.0,0.0
2019-08-25 00:00:00,"Shamokin, PA",United States,Helicopter,Hughes,269A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-25 00:00:00,"Inca, Mallorca, Spain",Spain,Helicopter,BELL,206,Fatal,Destroyed,1.0,Unknown,7.0,0.0,0.0
2019-08-25 00:00:00,"GLENWOOD SPRINGS, CO",United States,Airplane,Cirrus,SR22,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0
2019-08-25 00:00:00,"Buriti Alegre, Brazil",Brazil,Helicopter,ROBINSON,R44,Fatal,Destroyed,1.0,Unknown,3.0,1.0,0.0
2019-08-25 00:00:00,"Simplon Pass, Eswatini",Eswatini,Airplane,Piper,PA28RT,Fatal,Destroyed,1.0,Reciprocating,3.0,0.0,0.0
2019-08-26 00:00:00,"Santa Barbara, CA",United States,Airplane,Lockheed,C130,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,0.0,0.0
2019-08-26 00:00:00,"Reno, NV",United States,Airplane,Mooney,M20C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,2.0
2019-08-26 00:00:00,"Veracruz, Mexico",Mexico,Helicopter,ROBINSON,R44,Non-Fatal,Unknown,1.0,Unknown,0.0,0.0,2.0
2019-08-27 00:00:00,"Monroe, WI",United States,Airplane,Beech,35,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,1.0
2019-08-27 00:00:00,"Kenai, AK",United States,Airplane,Piper,PA18,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-27 00:00:00,"San Diego, CA",United States,Helicopter,Bell,206,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0
2019-08-27 00:00:00,"Chicago, IL",United States,Airplane,Mcdonnell Douglas,MD88,Non-Fatal,Unknown,2.0,Turbo Jet,0.0,0.0,1.0
2019-08-27 00:00:00,"Denver, CO",United States,Airplane,Airbus,A320,Non-Fatal,Unknown,2.0,Turbo Fan,0.0,0.0,1.0
2019-08-27 00:00:00,"Azligarh, India",India,Airplane,CESSNA,560,Unknown,Destroyed,1.0,Unknown,0.0,0.0,0.0
2019-08-27 00:00:00,"Beijing, China",China,Airplane,AIRBUS,A330,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0
2019-08-28 00:00:00,"McKenzie Bridge, OR",United States,Airplane,Cessna,172,Fatal,Destroyed,1.0,Reciprocating,2.0,0.0,0.0
2019-08-28 00:00:00,"North Las Vegas, NV",United States,Helicopter,Bell,47G,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0
2019-08-28 00:00:00,"Ashland, OR",United States,Airplane,Piper,PA32RT,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-29 00:00:00,"St. Ignatious, MT",United States,Airplane,Beech,33,Fatal,Substantial,1.0,Reciprocating,3.0,0.0,0.0
2019-08-29 00:00:00,"Olney, TX",United States,Airplane,AIR TRACTOR,AT502,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,1.0,0.0
2019-08-29 00:00:00,"Denver, CO",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2019-08-29 00:00:00,"Talkeetna, AK",United States,Airplane,Piper,PA-22-150,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-29 00:00:00,"Merimbula, Australia",Australia,Airplane,SAAB,340,Unknown,Unknown,1.0,Turbo Prop,0.0,0.0,0.0
2019-08-29 00:00:00,"Gusap, Papua New Guinea",Papua New Guinea,Airplane,AIR TRACTOR,AT502,Fatal,Destroyed,1.0,Unknown,1.0,0.0,0.0
2019-08-30 00:00:00,"Prescott, AZ",United States,Airplane,Luscombe,8,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-30 00:00:00,"Murrieta, CA",United States,Airplane,Czech Sport,SPORTCRUISER,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-30 00:00:00,"Fairbanks, AK",United States,Airplane,Piper,PA-18,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-30 00:00:00,"Nampa, ID",United States,Airplane,HALL,Kitfox,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2019-08-30 00:00:00,"Arctic Village, AK",United States,Airplane,Piper,PA22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2019-08-31 00:00:00,"El Monte, CA",United States,Airplane,Cessna,510,Non-Fatal,Substantial,1.0,Turbo Fan,0.0,2.0,0.0
2019-08-31 00:00:00,"Conroe, TX",United States,Airplane,Piper,PA28,Non-Fatal,Substantial,1.0,Reciprocating,0.0,2.0,0.0
2019-08-31 00:00:00,"Convington, TN",United States,Airplane,Diamond,DA20,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-08-31 00:00:00,"Cape Town, South Africa",South Africa,Airplane,BOEING,737,Non-Fatal,Unknown,1.0,Unknown,0.0,0.0,0.0
2019-08-31 00:00:00,"Alta city, Norway",Norway,Helicopter,AIRBUS,A350,Fatal,Destroyed,1.0,Unknown,1.0,0.0,0.0
2019-09-01 00:00:00,"Asotin, WA",United States,Helicopter,Hughes,369,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0
2019-09-01 00:00:00,"Bandera, WA",United States,Airplane,Stinson,108,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-01 00:00:00,"Foley, AL",United States,Airplane,Cirrus,SR22,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-01 00:00:00,"Manchester, NH",United States,Airplane,PIPER,PA 28-180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-01 00:00:00,"Chickaloon, AK",United States,Airplane,Piper,PA 18,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-01 00:00:00,"Calamba, Philippines",Philippines,Airplane,BEECH,B300,Fatal,Destroyed,1.0,Unknown,9.0,0.0,0.0
2019-09-02 00:00:00,"Taylor, TX",United States,Airplane,Piper,PA38,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-02 00:00:00,"Mackinac Island, MI",United States,Airplane,Piper,PA32RT,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-02 00:00:00,"Independence, MI",United States,Airplane,Piper,J3C,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,2.0
2019-09-02 00:00:00,"Beluga, AK",United States,Airplane,PIPER,PA18,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-02 00:00:00,"Russellville, AL",United States,Airplane,Weatherly,620,Fatal,Destroyed,1.0,Reciprocating,1.0,0.0,0.0
2019-09-02 00:00:00,"La Grange, TX",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-02 00:00:00,"Branson, MO",United States,Airplane,LANCAIR,LC41-550FG,Non-Fatal,Substantial,1.0,Unknown,0.0,3.0,0.0
2019-09-02 00:00:00,"Unknown, South Africa",South Africa,Airplane,BOEING,737,Unknown,Unknown,1.0,Unknown,0.0,0.0,0.0
2019-09-02 00:00:00,"Tulsa, OK",United States,Airplane,Piper,PA60,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0
2019-09-03 00:00:00,"Mack, CO",United States,Airplane,Jackson,Velocity,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-03 00:00:00,"Sawyer, MI",United States,Airplane,Piper,PA28,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-03 00:00:00,"San Carlos, CA",United States,Airplane,Cessna,A185,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-03 00:00:00,"Girdwood, AK",United States,Airplane,Lake,LA-4-200,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-04 00:00:00,"LANCASTER, TX",United States,Airplane,Cessna,180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-04 00:00:00,"Van Wert, OH",United States,Airplane,Phantom Aeronautics,X-1,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-04 00:00:00,"Henefer, UT",United States,Airplane,Cessna,210,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0
2019-09-04 00:00:00,"Winfield, AL",United States,Airplane,Piper,J3C,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-05 00:00:00,"Charleston, WV",United States,Airplane,Cessna,182,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2019-09-05 00:00:00,"Glendo, WY",United States,Airplane,Pietenpol,PIETENPOL AIRCAMPER,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-05 00:00:00,"TAHLEQUAH, OK",United States,Airplane,Cessna,310,Non-Fatal,Substantial,2.0,Reciprocating,0.0,2.0,0.0
2019-09-05 00:00:00,"Palmer, AK",United States,Airplane,Piper,PA18,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-05 00:00:00,"Chugiak, AK",United States,Airplane,Piper,PA18,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-05 00:00:00,"Racine, Canada",Canada,Airplane,CESSNA,172,Fatal,Destroyed,1.0,Unknown,1.0,0.0,0.0
2019-09-05 00:00:00,"Mazatan, Chiapas, Mexico",Mexico,Airplane,PIPER,PA25,Non-Fatal,Unknown,1.0,Unknown,0.0,0.0,0.0
2019-09-06 00:00:00,"Pocahontas, IA",United States,Airplane,Cessna,195A,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-06 00:00:00,"Midlothian, TX",United States,Airplane,PIPER,PA-28D-180,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-06 00:00:00,"Hood River, OR",United States,Airplane,Piper,PA18,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0
2019-09-06 00:00:00,"Lady Lake, FL",United States,Airplane,Vans,RV-12,Fatal,Destroyed,1.0,Reciprocating,1.0,0.0,0.0
2019-09-06 00:00:00,"Fort Myers, FL",United States,Airplane,Airbus,A319,Non-Fatal,Unknown,2.0,Turbo Fan,0.0,0.0,1.0
2019-09-06 00:00:00,"Nuiqsut, AK",United States,Helicopter,Robinson,R44,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-07 00:00:00,"Kingsbury, TX",United States,Airplane,Pietenpol,Sky Scout,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
2019-09-07 00:00:00,"Carpenter, WY",United States,Airplane,Champion,7GCBC,Fatal,Destroyed,1.0,Reciprocating,1.0,0.0,0.0
2019-09-07 00:00:00,"Lakeport, CA",United States,Airplane,SIAI-MARCHETTI,SM 1019,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,2.0,0.0
2019-09-07 00:00:00,"Winnsboro, LA",United States,Airplane,Champion,7KCAB,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-08 00:00:00,"Jeddah, Saudi Arabia",Saudi Arabia,Airplane,BOEING,767,Unknown,Minor,1.0,Unknown,0.0,0.0,0.0
2019-09-08 00:00:00,"Las Vegas, NV",United States,Airplane,Beech,C24,Fatal,Destroyed,1.0,Reciprocating,2.0,0.0,2.0
2019-09-08 00:00:00,"Marathon, FL",United States,Airplane,Cessna,210,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0
2019-09-08 00:00:00,"TURKEY, TX",United States,Airplane,Air Tractor,AT 602,Non-Fatal,Substantial,1.0,Turbo Prop,0.0,1.0,0.0
2019-09-08 00:00:00,"Berlin, MD",United States,Airplane,Grumman,G164,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-08 00:00:00,"Lakeview, SD",United States,Airplane,Cessna,140,Fatal,Substantial,1.0,Reciprocating,2.0,0.0,0.0
2019-09-08 00:00:00,"Mekoryuk, AK",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-08 00:00:00,"La Grande, OR",United States,Airplane,Piper,PA32,Fatal,Destroyed,1.0,Reciprocating,1.0,0.0,0.0
2019-09-09 00:00:00,"WHITEHALL, MI",United States,Airplane,Cessna,150,Fatal,Destroyed,1.0,Reciprocating,1.0,0.0,0.0
2019-09-09 00:00:00,"WALKERTON, IN",United States,Helicopter,Bell,206,Non-Fatal,Substantial,1.0,Unknown,0.0,0.0,0.0
2019-09-09 00:00:00,"Keystone Heights, FL",United States,Airplane,Beech,23,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-09 00:00:00,"Gransee, Germany",Germany,Airplane,CESSNA,208,Fatal,Destroyed,1.0,Unknown,1.0,0.0,0.0
2019-09-09 00:00:00,"Reno, NV",United States,Airplane,Stoddard Hamilton,GLASAIR II,Non-Fatal,Substantial,1.0,Reciprocating,0.0,1.0,0.0
2019-09-10 00:00:00,"Panama City, FL",United States,Airplane,Beech,23,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-10 00:00:00,"Maricopa, AZ",United States,Airplane,Ercoupe,415,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,2.0
2019-09-10 00:00:00,"Grassy Butte, ND",United States,Airplane,Cessna,172,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,1.0
2019-09-11 00:00:00,"Hollywood, FL",United States,Airplane,Cessna,152,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-11 00:00:00,"Boca Raton, FL",United States,Airplane,Piper,PA28,Non-Fatal,Destroyed,1.0,Unknown,0.0,1.0,1.0
2019-09-11 00:00:00,"Monclova, OH",United States,Airplane,Convair,440,Fatal,Destroyed,2.0,Reciprocating,2.0,0.0,0.0
2019-09-11 00:00:00,"Colorado Springs, CO",United States,Airplane,Piper,PA28,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
2019-09-11 00:00:00,"Azusa, CA",United States,Helicopter,Sikorsky,S58,Non-Fatal,Substantial,1.0,Turbo Shaft,0.0,0.0,0.0
2019-09-11 00:00:00,"St. Augustine, FL",United States,Airplane,Beech,35,Non-Fatal,Substantial,1.0,Unknown,0.0,2.0,0.0
2019-09-11 00:00:00,"Kingman, KS",United States,Airplane,Piper,PA34,Non-Fatal,Substantial,2.0,Reciprocating,0.0,0.0,0.0
2019-09-11 00:00:00,"Nassau, Bahamas",Bahamas,Airplane,Airbus,A321,Non-Fatal,Unknown,2.0,Turbo Fan,0.0,0.0,0.0
2019-09-11 00:00:00,"Reno, NV",United States,Airplane,Pitts,S1,Non-Fatal,Substantial,1.0,Reciprocating,0.0,0.0,0.0
